,Date,Close,Open,High,Low
106,2022-06-16,52.400000000000006,53.0,53.300000000000004,52.300000000000004
107,2022-06-17,51.900000000000006,52.2,52.2,51.6
108,2022-06-20,51.0,51.800000000000004,51.800000000000004,51.0
109,2022-06-21,51.800000000000004,51.400000000000006,51.800000000000004,51.0
110,2022-06-22,51.300000000000004,52.0,52.2,50.900000000000006
111,2022-06-23,50.800000000000004,51.300000000000004,52.0,50.400000000000006
112,2022-06-24,50.5,50.800000000000004,51.5,50.5
113,2022-06-27,51.400000000000006,50.6,51.800000000000004,50.6
114,2022-06-28,51.0,51.2,51.400000000000006,50.900000000000006
115,2022-06-29,50.6,51.0,51.0,50.5
116,2022-06-30,50.7,50.6,51.0,50.2
117,2022-07-01,49.900000000000006,50.0,50.300000000000004,49.900000000000006
118,2022-07-04,49.85,49.6,50.1,49.5
119,2022-07-05,50.2,50.6,50.6,50.0
120,2022-07-06,50.1,50.1,50.6,50.0
121,2022-07-07,50.900000000000006,49.400000000000006,50.900000000000006,49.400000000000006
122,2022-07-08,51.0,51.0,51.400000000000006,51.0
123,2022-07-11,51.1,51.1,51.400000000000006,51.0
124,2022-07-12,50.400000000000006,50.5,51.0,50.2
125,2022-07-13,51.1,51.0,51.2,50.7
126,2022-07-14,50.800000000000004,50.800000000000004,50.900000000000006,50.5
127,2022-07-15,50.6,50.7,50.800000000000004,50.6
128,2022-07-18,51.300000000000004,50.1,51.300000000000004,50.1
129,2022-07-19,52.7,51.300000000000004,52.7,51.300000000000004
130,2022-07-20,53.0,52.7,53.5,52.7
131,2022-07-21,53.1,53.1,53.7,53.1
132,2022-07-22,53.1,53.0,53.6,53.0
133,2022-07-25,53.2,53.2,53.300000000000004,53.0
134,2022-07-26,53.900000000000006,53.2,53.900000000000006,53.2
135,2022-07-27,54.300000000000004,53.300000000000004,54.6,53.300000000000004
136,2022-07-28,55.5,54.5,55.5,54.5
137,2022-07-29,55.7,55.5,56.0,55.300000000000004
138,2022-08-01,50.6,49.0,51.2,48.85
139,2022-08-02,50.2,50.6,50.800000000000004,50.0
140,2022-08-03,49.85,50.1,50.1,49.300000000000004
141,2022-08-04,49.85,50.1,50.1,49.650000000000006
142,2022-08-05,51.1,50.0,51.1,50.0
143,2022-08-08,49.900000000000006,50.5,50.5,49.6
144,2022-08-09,49.800000000000004,49.5,50.0,49.5
145,2022-08-10,49.7,49.7,49.900000000000006,49.6
146,2022-08-11,49.7,49.7,50.300000000000004,49.5
147,2022-08-12,49.7,49.7,49.800000000000004,49.5
148,2022-08-15,49.900000000000006,49.7,50.1,49.7
149,2022-08-16,50.1,50.0,50.1,49.900000000000006
150,2022-08-17,49.900000000000006,50.1,50.5,49.900000000000006
151,2022-08-18,50.1,49.900000000000006,50.1,49.900000000000006
152,2022-08-19,50.0,50.1,50.2,49.95
153,2022-08-22,50.0,50.0,50.1,49.800000000000004
154,2022-08-23,49.95,50.0,50.1,49.85
155,2022-08-24,50.5,50.2,50.5,50.2
156,2022-08-25,51.300000000000004,50.6,51.7,50.5
157,2022-08-26,51.900000000000006,51.6,51.900000000000006,51.0
158,2022-08-29,51.800000000000004,50.2,52.0,50.1
159,2022-08-30,50.800000000000004,50.5,51.7,50.300000000000004
160,2022-08-31,50.5,50.5,50.900000000000006,50.5
161,2022-09-01,50.400000000000006,50.300000000000004,50.5,50.0
162,2022-09-02,50.400000000000006,50.400000000000006,50.400000000000006,50.0
163,2022-09-05,50.1,50.1,50.300000000000004,50.0
164,2022-09-06,50.300000000000004,50.300000000000004,50.300000000000004,50.0
165,2022-09-07,50.300000000000004,50.1,50.300000000000004,50.0
166,2022-09-08,50.6,50.400000000000006,50.6,50.0
167,2022-09-12,51.400000000000006,50.800000000000004,51.400000000000006,50.800000000000004
168,2022-09-13,51.2,51.5,52.0,51.2
169,2022-09-14,51.1,51.1,51.300000000000004,51.0
170,2022-09-15,51.1,51.1,51.2,51.1
171,2022-09-16,50.5,50.800000000000004,50.800000000000004,50.300000000000004
172,2022-09-19,49.900000000000006,50.5,50.5,49.900000000000006
173,2022-09-20,50.1,50.0,50.400000000000006,49.95
174,2022-09-21,50.0,50.1,50.2,49.95
175,2022-09-22,50.2,49.7,50.400000000000006,49.7
176,2022-09-23,50.300000000000004,49.800000000000004,50.300000000000004,49.800000000000004
177,2022-09-26,49.300000000000004,50.0,50.0,49.050000000000004
178,2022-09-27,49.550000000000004,49.5,50.0,49.0
179,2022-09-28,48.85,49.2,49.2,48.6
180,2022-09-29,49.300000000000004,48.900000000000006,49.400000000000006,48.900000000000006
181,2022-09-30,49.35,48.900000000000006,49.35,48.900000000000006
182,2022-10-03,48.800000000000004,49.0,49.300000000000004,48.800000000000004
183,2022-10-04,49.1,48.900000000000006,49.2,48.800000000000004
184,2022-10-05,49.150000000000006,49.150000000000006,49.300000000000004,49.050000000000004
185,2022-10-06,49.1,49.150000000000006,49.150000000000006,49.0
186,2022-10-07,48.85,49.1,49.400000000000006,48.7
187,2022-10-11,48.0,48.6,48.6,47.900000000000006
188,2022-10-12,48.0,47.900000000000006,48.050000000000004,47.75
189,2022-10-13,46.0,48.0,48.0,46.0
190,2022-10-14,47.550000000000004,47.050000000000004,47.75,46.900000000000006
191,2022-10-17,47.2,46.7,47.5,46.7
192,2022-10-18,47.150000000000006,47.25,47.25,46.75
193,2022-10-19,46.95,47.150000000000006,47.2,46.5
194,2022-10-20,46.2,46.85,46.85,46.150000000000006
195,2022-10-21,46.300000000000004,46.2,46.300000000000004,46.150000000000006
196,2022-10-24,46.45,46.1,46.800000000000004,46.050000000000004
197,2022-10-25,46.1,46.800000000000004,46.800000000000004,45.75
198,2022-10-26,45.550000000000004,46.1,46.1,45.1
199,2022-10-27,46.0,45.550000000000004,46.0,45.45
200,2022-10-28,45.6,45.900000000000006,45.900000000000006,45.6
201,2022-10-31,45.7,45.45,45.75,45.1
202,2022-11-01,45.800000000000004,45.7,45.800000000000004,45.2
203,2022-11-02,45.900000000000006,45.800000000000004,46.0,45.800000000000004
204,2022-11-03,45.900000000000006,45.7,45.900000000000006,45.6
205,2022-11-04,46.150000000000006,45.85,46.150000000000006,45.75
206,2022-11-07,46.300000000000004,46.2,46.35,46.2
207,2022-11-08,46.45,46.5,46.5,46.300000000000004
208,2022-11-09,46.7,46.550000000000004,46.800000000000004,46.550000000000004
209,2022-11-10,47.7,47.550000000000004,47.7,47.300000000000004
210,2022-11-11,48.35,48.0,48.550000000000004,48.0
211,2022-11-14,49.45,48.400000000000006,49.85,48.400000000000006
212,2022-11-15,49.150000000000006,49.45,49.5,48.7
213,2022-11-16,48.85,49.050000000000004,49.050000000000004,48.7
214,2022-11-17,48.900000000000006,48.25,48.900000000000006,48.25
215,2022-11-18,48.650000000000006,48.75,48.75,48.550000000000004
216,2022-11-21,48.900000000000006,48.650000000000006,48.900000000000006,48.300000000000004
217,2022-11-22,48.6,48.7,49.25,48.550000000000004
218,2022-11-23,49.1,49.400000000000006,49.7,48.7
219,2022-11-24,49.300000000000004,49.35,49.400000000000006,49.050000000000004
220,2022-11-25,50.2,49.300000000000004,51.0,49.300000000000004
221,2022-11-28,50.0,49.5,50.0,49.300000000000004
222,2022-11-29,49.95,49.300000000000004,49.95,49.300000000000004
223,2022-11-30,50.300000000000004,50.0,50.300000000000004,49.900000000000006
224,2022-12-01,49.95,50.0,50.400000000000006,49.800000000000004
225,2022-12-02,50.300000000000004,50.0,50.400000000000006,49.900000000000006
226,2022-12-05,50.300000000000004,50.0,50.400000000000006,49.900000000000006
227,2022-12-06,49.85,50.300000000000004,50.300000000000004,49.650000000000006
228,2022-12-07,49.7,50.0,50.0,49.650000000000006
229,2022-12-08,49.5,49.550000000000004,49.6,49.5
230,2022-12-09,49.6,49.5,49.800000000000004,49.5
231,2022-12-12,51.1,50.5,51.400000000000006,50.5
232,2022-12-13,50.5,51.1,51.300000000000004,50.2
233,2022-12-14,51.0,50.5,51.1,50.5
234,2022-12-15,50.900000000000006,51.1,51.1,50.800000000000004
235,2022-12-16,50.5,50.800000000000004,50.800000000000004,50.5
236,2022-12-19,50.300000000000004,50.5,50.5,50.0
237,2022-12-20,50.0,50.300000000000004,50.300000000000004,49.95
238,2022-12-21,50.1,50.2,50.2,49.800000000000004
239,2022-12-22,50.400000000000006,50.0,50.400000000000006,50.0
240,2022-12-23,50.5,50.400000000000006,50.5,50.2
241,2022-12-26,51.300000000000004,50.5,51.300000000000004,50.5
242,2022-12-27,51.400000000000006,51.2,51.5,51.0
243,2022-12-28,51.400000000000006,51.300000000000004,51.900000000000006,50.6
244,2022-12-29,51.300000000000004,51.300000000000004,51.7,50.900000000000006
245,2022-12-30,51.5,51.6,51.6,51.2
246,2023-01-03,52.1,51.5,52.1,51.2
247,2023-01-04,52.900000000000006,52.1,53.0,51.6
248,2023-01-05,53.300000000000004,53.1,53.400000000000006,52.800000000000004
249,2023-01-06,52.800000000000004,53.300000000000004,53.5,52.800000000000004
250,2023-01-09,52.7,53.0,53.2,52.1
251,2023-01-10,52.300000000000004,52.5,52.5,52.0
252,2023-01-11,54.0,52.800000000000004,54.0,52.800000000000004
253,2023-01-12,53.900000000000006,54.2,54.400000000000006,53.0
254,2023-01-13,53.6,53.300000000000004,54.1,53.2
255,2023-01-16,53.2,54.0,54.0,53.0
256,2023-01-17,53.5,53.300000000000004,53.6,53.300000000000004
257,2023-01-30,54.1,53.6,55.0,53.300000000000004
258,2023-01-31,54.0,53.900000000000006,54.300000000000004,53.800000000000004
259,2023-02-01,55.300000000000004,54.5,56.0,54.5
260,2023-02-02,55.7,55.800000000000004,56.0,55.0
261,2023-02-03,55.6,55.5,55.6,55.0
262,2023-02-06,55.800000000000004,56.1,56.1,55.2
263,2023-02-07,56.400000000000006,55.6,56.6,55.6
264,2023-02-08,56.1,56.5,56.5,55.900000000000006
265,2023-02-09,55.900000000000006,56.1,56.1,55.7
266,2023-02-10,55.800000000000004,55.900000000000006,55.900000000000006,55.400000000000006
267,2023-02-13,55.5,55.5,55.6,54.800000000000004
268,2023-02-14,55.5,55.900000000000006,55.900000000000006,55.400000000000006
269,2023-02-15,55.400000000000006,55.300000000000004,55.800000000000004,55.0
270,2023-02-16,55.5,55.7,55.7,55.300000000000004
271,2023-02-17,56.0,55.2,56.0,55.2
272,2023-02-20,56.7,56.0,56.800000000000004,56.0
273,2023-02-21,57.0,56.7,57.0,56.2
274,2023-02-22,56.7,56.400000000000006,56.900000000000006,56.2
275,2023-02-23,56.900000000000006,56.7,57.2,56.7
276,2023-02-24,56.7,56.900000000000006,56.900000000000006,56.5
277,2023-03-01,56.7,56.7,57.2,55.900000000000006
278,2023-03-02,56.400000000000006,57.2,57.2,56.2
279,2023-03-03,56.900000000000006,56.6,57.0,56.6
280,2023-03-06,56.7,56.5,57.0,56.5
281,2023-03-07,56.7,56.7,57.0,56.5
282,2023-03-08,57.1,56.7,57.900000000000006,56.5
283,2023-03-09,57.800000000000004,57.0,58.0,57.0
284,2023-03-10,57.7,57.400000000000006,58.0,57.1
285,2023-03-13,57.6,57.7,58.5,57.1
286,2023-03-14,57.2,57.6,57.800000000000004,57.2
287,2023-03-15,61.1,59.1,61.6,58.7
288,2023-03-16,62.900000000000006,61.400000000000006,63.0,61.2
289,2023-03-17,62.7,63.1,63.900000000000006,62.5
290,2023-03-20,64.2,62.800000000000004,64.60000000000001,62.400000000000006
291,2023-03-21,66.7,65.4,67.4,65.0
292,2023-03-22,67.0,67.5,68.5,67.0
293,2023-03-23,67.8,67.0,68.10000000000001,66.0
294,2023-03-24,67.5,68.4,68.4,67.0
295,2023-03-27,68.2,67.7,68.7,67.60000000000001
296,2023-03-28,67.4,68.4,68.4,67.2
297,2023-03-29,66.7,67.4,67.5,66.4
298,2023-03-30,66.7,66.9,67.0,65.8
299,2023-03-31,67.9,67.2,68.3,67.0
300,2023-04-06,70.7,68.10000000000001,70.9,67.9
301,2023-04-07,69.2,71.0,72.8,68.60000000000001
302,2023-04-10,70.3,69.0,70.9,68.5
303,2023-04-11,70.8,71.3,71.3,69.60000000000001
304,2023-04-12,70.5,70.8,70.9,69.8
305,2023-04-13,69.7,70.9,71.5,69.4
306,2023-04-14,68.8,69.7,69.7,68.60000000000001
307,2023-04-17,69.2,68.60000000000001,69.5,68.5
308,2023-04-18,69.60000000000001,68.9,70.0,68.9
309,2023-04-19,68.9,69.4,69.8,68.7
310,2023-04-20,68.5,68.7,69.5,68.5
311,2023-04-21,67.60000000000001,68.4,69.5,67.2
312,2023-04-24,68.9,67.60000000000001,68.9,67.60000000000001
313,2023-04-25,67.7,68.9,69.5,67.3
314,2023-04-26,68.3,67.7,68.4,67.2
315,2023-04-27,70.3,68.5,70.4,68.5
316,2023-04-28,71.0,70.5,71.5,70.5
317,2023-05-02,72.0,71.0,72.0,70.60000000000001
318,2023-05-03,71.10000000000001,72.0,72.0,70.8
319,2023-05-04,72.0,71.10000000000001,72.0,70.3
320,2023-05-05,71.4,72.4,72.4,71.2
321,2023-05-08,72.0,72.0,72.0,71.10000000000001
322,2023-05-09,71.9,71.8,71.9,71.10000000000001
323,2023-05-10,71.9,71.9,72.0,71.3
324,2023-05-11,71.5,72.3,73.3,71.2
325,2023-05-12,66.8,70.0,70.0,64.4
326,2023-05-15,65.8,66.9,66.9,65.10000000000001
327,2023-05-16,66.8,65.5,66.9,65.4
328,2023-05-17,68.2,66.5,69.10000000000001,66.3
329,2023-05-18,69.0,67.8,69.0,67.8
330,2023-05-19,68.0,69.0,69.0,67.9
331,2023-05-22,68.2,68.0,68.3,67.7
332,2023-05-23,67.7,67.9,68.0,67.5
333,2023-05-24,67.7,67.5,67.9,67.4
334,2023-05-25,67.9,67.60000000000001,68.5,67.60000000000001
335,2023-05-26,68.0,67.9,68.3,67.7
336,2023-05-29,68.5,68.0,68.7,67.9
337,2023-05-30,68.7,68.3,68.9,68.3
338,2023-05-31,70.0,68.7,70.2,68.7
339,2023-06-01,69.4,70.0,70.0,69.10000000000001
340,2023-06-02,70.0,69.4,72.0,69.4
341,2023-06-05,71.4,70.5,71.9,70.5
342,2023-06-06,71.3,71.4,71.8,71.0
343,2023-06-07,70.60000000000001,71.3,71.3,70.2
344,2023-06-08,70.10000000000001,70.60000000000001,70.60000000000001,70.0
345,2023-06-09,70.5,70.10000000000001,71.0,70.10000000000001
346,2023-06-12,73.4,71.0,73.5,71.0
347,2023-06-13,72.8,73.4,73.60000000000001,72.7
348,2023-06-14,71.60000000000001,72.8,72.9,71.2
349,2023-06-15,71.7,71.4,72.0,71.10000000000001
350,2023-06-16,70.8,71.60000000000001,71.60000000000001,70.10000000000001
351,2023-06-19,70.9,70.60000000000001,71.4,70.10000000000001
352,2023-06-20,71.3,70.9,71.7,70.9
353,2023-06-21,71.8,70.9,71.9,70.7
354,2023-06-26,71.4,71.5,72.0,70.7
355,2023-06-27,71.3,71.2,71.5,71.0
356,2023-06-28,71.60000000000001,71.3,72.0,71.10000000000001
357,2023-06-29,72.2,71.7,72.5,71.7
358,2023-06-30,72.2,72.2,72.2,72.0
359,2023-07-03,72.4,72.8,72.9,72.10000000000001
360,2023-07-04,72.5,72.4,72.60000000000001,72.0
361,2023-07-05,72.3,72.2,72.5,72.10000000000001
362,2023-07-06,71.7,72.3,72.3,71.10000000000001
363,2023-07-07,71.0,71.2,71.5,70.3
364,2023-07-10,71.7,71.0,71.8,71.0
365,2023-07-11,71.2,71.10000000000001,71.8,70.7
366,2023-07-12,71.4,70.9,71.4,70.8
367,2023-07-13,72.5,71.7,72.8,71.60000000000001
368,2023-07-14,72.60000000000001,72.4,72.7,72.10000000000001
369,2023-07-17,72.2,72.60000000000001,72.9,72.2
370,2023-07-18,71.5,72.2,72.2,71.0
371,2023-07-19,71.2,71.8,71.8,71.10000000000001
372,2023-07-20,71.7,71.10000000000001,71.8,71.10000000000001
373,2023-07-21,73.4,71.8,73.5,71.8
374,2023-07-24,74.5,73.4,74.5,72.7
375,2023-07-25,75.0,74.7,75.0,74.0
376,2023-07-26,75.4,75.4,76.4,74.60000000000001
377,2023-07-27,72.60000000000001,70.8,73.7,70.8
378,2023-07-28,71.60000000000001,72.10000000000001,72.10000000000001,71.3
379,2023-07-31,71.7,71.60000000000001,72.3,71.0
380,2023-08-01,71.60000000000001,71.7,71.7,71.5
381,2023-08-02,70.4,71.60000000000001,71.60000000000001,70.10000000000001
382,2023-08-04,71.8,70.5,71.8,70.2
383,2023-08-07,71.4,71.5,71.7,71.0
384,2023-08-08,70.8,71.60000000000001,71.60000000000001,70.0
385,2023-08-09,70.5,70.7,70.9,70.5
386,2023-08-10,70.10000000000001,70.5,70.5,69.7
387,2023-08-11,70.3,69.3,70.9,69.3
388,2023-08-14,71.8,73.8,73.8,70.8
389,2023-08-15,71.3,71.8,72.0,71.2
390,2023-08-16,70.7,71.2,71.2,70.3
391,2023-08-17,71.7,70.4,71.7,70.3
392,2023-08-18,72.5,71.7,72.9,71.5
393,2023-08-21,73.60000000000001,72.8,73.7,72.8
394,2023-08-22,73.0,73.60000000000001,73.7,72.2
395,2023-08-23,73.7,72.2,73.7,72.10000000000001
396,2023-08-24,73.4,73.7,73.7,72.8
397,2023-08-25,72.8,73.3,73.7,72.8
398,2023-08-28,72.9,72.60000000000001,73.2,72.5
399,2023-08-29,73.5,73.0,73.5,72.9
400,2023-08-30,74.5,73.5,74.5,73.4
401,2023-08-31,75.3,75.2,75.3,74.5
402,2023-09-01,74.2,74.3,74.8,74.10000000000001
403,2023-09-04,76.3,74.7,76.60000000000001,74.5
404,2023-09-05,79.60000000000001,76.3,80.4,76.3
405,2023-09-06,78.3,79.8,80.0,76.60000000000001
406,2023-09-07,77.2,78.0,78.3,77.0
407,2023-09-08,76.5,77.0,77.0,75.0
408,2023-09-11,74.5,75.60000000000001,75.8,74.5
409,2023-09-12,75.4,75.0,75.9,73.9
410,2023-09-13,75.0,75.5,75.5,74.9
411,2023-09-14,75.10000000000001,75.0,75.60000000000001,75.0
412,2023-09-15,74.9,75.9,75.9,74.5
413,2023-09-18,74.7,74.9,74.9,74.0
414,2023-09-19,74.7,75.4,75.4,74.7
415,2023-09-20,74.5,74.9,74.9,74.4
416,2023-09-21,73.5,74.5,74.5,73.5
417,2023-09-22,74.2,73.5,74.8,73.0
418,2023-09-25,74.5,74.2,74.7,73.9
419,2023-09-26,73.8,74.5,74.5,73.8
420,2023-09-27,74.4,73.9,74.5,73.10000000000001
421,2023-09-28,74.4,74.5,74.7,74.3
422,2023-10-02,74.5,74.4,74.5,73.5
423,2023-10-03,74.4,74.7,74.9,74.2
424,2023-10-04,73.7,74.10000000000001,74.2,73.5
425,2023-10-05,74.0,73.2,75.0,73.2
426,2023-10-06,75.0,73.7,75.8,73.7
427,2023-10-11,73.8,73.7,74.3,73.7
428,2023-10-12,73.8,73.2,74.3,73.2
429,2023-10-13,73.5,73.8,73.9,73.5
430,2023-10-16,73.4,73.5,73.5,73.0
431,2023-10-17,73.60000000000001,74.9,74.9,73.5
432,2023-10-18,73.60000000000001,73.60000000000001,73.60000000000001,73.2
433,2023-10-19,73.0,73.5,73.5,72.0
434,2023-10-20,73.4,75.10000000000001,75.10000000000001,72.5
435,2023-10-23,73.10000000000001,73.4,73.5,73.10000000000001
436,2023-10-24,73.9,73.10000000000001,74.0,73.10000000000001
437,2023-10-25,73.9,74.2,74.2,73.8
438,2023-10-26,73.3,73.8,73.8,73.0
439,2023-10-27,74.3,73.5,74.3,73.5
440,2023-10-30,73.5,74.2,74.2,73.5
441,2023-10-31,72.8,73.5,74.10000000000001,72.8
442,2023-11-01,73.3,72.8,73.4,72.60000000000001
443,2023-11-02,73.3,73.2,73.7,73.10000000000001
444,2023-11-03,74.2,73.3,74.2,73.3
445,2023-11-06,74.5,73.5,74.7,73.5
446,2023-11-07,74.3,74.3,74.4,73.9
447,2023-11-08,74.5,74.5,74.9,74.4
448,2023-11-09,75.5,74.5,76.0,74.5
449,2023-11-10,75.60000000000001,76.10000000000001,76.3,75.5
450,2023-11-13,73.5,74.8,74.8,73.5
451,2023-11-14,74.2,73.5,74.2,73.5
452,2023-11-15,73.8,74.10000000000001,75.5,73.5
453,2023-11-16,74.0,74.0,74.4,73.7
454,2023-11-17,74.2,74.0,74.4,73.60000000000001
455,2023-11-20,74.4,74.2,75.0,74.0
456,2023-11-21,74.7,74.4,74.9,74.0
457,2023-11-22,74.8,74.7,75.10000000000001,74.7
458,2023-11-23,75.0,75.2,75.2,74.9
459,2023-11-24,75.0,75.0,75.0,74.7
460,2023-11-27,74.7,75.0,75.3,74.60000000000001
461,2023-11-28,75.0,74.7,75.0,74.7
462,2023-11-29,74.8,75.3,75.3,74.7
463,2023-11-30,74.60000000000001,74.8,74.9,74.60000000000001
464,2023-12-01,74.60000000000001,75.0,75.0,74.60000000000001
465,2023-12-04,75.0,74.7,75.2,74.60000000000001
466,2023-12-05,74.7,74.60000000000001,75.0,74.60000000000001
467,2023-12-06,74.60000000000001,74.9,74.9,74.5
468,2023-12-07,74.7,74.7,74.8,74.4
469,2023-12-08,75.0,73.8,75.0,73.8
470,2023-12-11,74.60000000000001,75.0,75.0,74.3
471,2023-12-12,74.8,74.9,74.9,74.60000000000001
472,2023-12-13,74.5,75.0,75.0,73.8
473,2023-12-14,76.7,75.0,76.8,75.0
